register_id,direction,transport_mode,total_value
8706,Exports,Sea,1000
8707,Exports,Sea,1000
8708,Exports,Sea,1000
8709,Exports,Sea,0
8710,Exports,Sea,1000
8711,Exports,Sea,0
8712,Exports,Sea,1000
8713,Exports,Sea,1000
8714,Exports,Sea,2000
8715,Exports,Sea,1000
8716,Exports,Sea,1000
8717,Exports,Sea,1000
8718,Exports,Sea,0
8719,Exports,Sea,0
8720,Exports,Sea,1000
8721,Exports,Sea,1000
8722,Exports,Sea,1000
8723,Exports,Sea,1000
8724,Exports,Sea,2000
8725,Exports,Sea,0
8726,Exports,Sea,0
8727,Exports,Sea,1000
8728,Exports,Sea,2000
8729,Exports,Sea,1000
8730,Exports,Sea,1000
8731,Exports,Sea,2000
8732,Exports,Sea,1000
8733,Exports,Sea,1000
8734,Exports,Sea,0
8735,Exports,Sea,1000
8736,Exports,Sea,0
8737,Exports,Sea,1000
8738,Exports,Sea,1000
8739,Exports,Sea,1000
8740,Exports,Sea,1000
8741,Exports,Sea,0
8742,Exports,Sea,2000
8743,Exports,Sea,1000
8744,Exports,Sea,1000
8745,Exports,Sea,2000
8746,Exports,Sea,1000
8747,Exports,Sea,1000
8748,Exports,Sea,1000
8749,Exports,Sea,1000
8750,Exports,Sea,1000
8751,Exports,Sea,1000
8752,Exports,Sea,1000
8753,Exports,Sea,0
8754,Exports,Sea,1000
8755,Exports,Sea,1000
8756,Exports,Sea,3000
8757,Exports,Sea,0
8758,Exports,Sea,1000
8759,Exports,Sea,2000
8760,Exports,Sea,0
8761,Exports,Sea,1000
8762,Exports,Sea,1000
8763,Exports,Sea,1000
8764,Exports,Sea,1000
8765,Exports,Sea,1000
8766,Exports,Sea,2000
8767,Exports,Sea,0
8768,Exports,Sea,1000
8769,Exports,Sea,1000
8770,Exports,Sea,2000
8771,Exports,Sea,1000
8772,Exports,Sea,0
8773,Exports,Sea,2000
8774,Exports,Sea,1000
8775,Exports,Sea,1000
8776,Exports,Sea,1000
8777,Exports,Sea,1000
8778,Exports,Sea,0
8779,Exports,Sea,1000
8780,Exports,Sea,1000
8781,Exports,Sea,1000
8782,Exports,Sea,1000
8783,Exports,Sea,1000
8784,Exports,Sea,1000
8785,Exports,Sea,1000
8786,Exports,Sea,1000
8787,Exports,Sea,1000
8788,Exports,Sea,1000
8789,Exports,Sea,0
8790,Exports,Sea,1000
8791,Exports,Sea,1000
8792,Exports,Sea,1000
8793,Exports,Sea,0
8794,Exports,Sea,1000
8795,Exports,Sea,1000
8796,Exports,Sea,1000
8797,Exports,Sea,0
8798,Exports,Sea,1000
8799,Exports,Sea,1000
8800,Exports,Sea,1000
8801,Exports,Sea,2000
8802,Exports,Sea,1000
8803,Exports,Sea,0
8804,Exports,Sea,0
8805,Exports,Sea,2000
8806,Exports,Sea,2000
8807,Exports,Sea,2000
8808,Exports,Sea,2000
8809,Exports,Sea,1000
8810,Exports,Sea,2000
8811,Exports,Sea,1000
8812,Exports,Sea,1000
8813,Exports,Sea,3000
8814,Exports,Sea,1000
8815,Exports,Sea,2000
8816,Exports,Sea,1000
8817,Exports,Sea,1000
8818,Exports,Sea,1000
8819,Exports,Sea,1000
8820,Exports,Sea,1000
8821,Exports,Sea,3000
8822,Exports,Sea,2000
8823,Exports,Sea,1000
8824,Exports,Sea,1000
8825,Exports,Sea,0
8826,Exports,Sea,2000
8827,Exports,Sea,3000
8828,Exports,Sea,2000
8829,Exports,Sea,2000
8830,Exports,Sea,1000
8831,Exports,Sea,1000
8832,Exports,Sea,1000
8833,Exports,Sea,2000
8834,Exports,Sea,2000
8835,Exports,Sea,1000
8836,Exports,Sea,3000
8837,Exports,Sea,2000
8838,Exports,Sea,1000
8839,Exports,Sea,1000
8840,Exports,Sea,2000
8841,Exports,Sea,2000
8842,Exports,Sea,1000
8843,Exports,Sea,3000
8844,Exports,Sea,1000
8845,Exports,Sea,2000
8846,Exports,Sea,0
8847,Exports,Sea,2000
8848,Exports,Sea,2000
8849,Exports,Sea,2000
8850,Exports,Sea,2000
8851,Exports,Sea,2000
8852,Exports,Sea,2000
8853,Exports,Sea,1000
8854,Exports,Sea,2000
8855,Exports,Sea,2000
8856,Exports,Sea,2000
8857,Exports,Sea,3000
8858,Exports,Sea,1000
8859,Exports,Sea,1000
8860,Exports,Sea,0
8861,Exports,Sea,2000
8862,Exports,Sea,2000
8863,Exports,Sea,2000
8864,Exports,Sea,2000
8865,Exports,Sea,2000
8866,Exports,Sea,1000
8867,Exports,Sea,0
8868,Exports,Sea,2000
8869,Exports,Sea,3000
8870,Exports,Sea,1000
8871,Exports,Sea,2000
8872,Exports,Sea,1000
8873,Exports,Sea,2000
8874,Exports,Sea,1000
8875,Exports,Sea,1000
8876,Exports,Sea,2000
8877,Exports,Sea,3000
8878,Exports,Sea,1000
8879,Exports,Sea,1000
8880,Exports,Sea,2000
8881,Exports,Sea,0
8882,Exports,Sea,1000
8883,Exports,Sea,1000
8884,Exports,Sea,2000
8885,Exports,Sea,1000
8886,Exports,Sea,0
8887,Exports,Sea,1000
8888,Exports,Sea,0
8889,Exports,Sea,1000
8890,Exports,Sea,1000
8891,Exports,Sea,1000
8892,Exports,Sea,1000
8893,Exports,Sea,0
8894,Exports,Sea,2000
8895,Exports,Sea,1000
8896,Exports,Sea,1000
8897,Exports,Sea,1000
8898,Exports,Sea,3000
8899,Exports,Sea,1000
8900,Exports,Sea,1000
8901,Exports,Sea,1000
8902,Exports,Sea,1000
8903,Exports,Sea,1000
8904,Exports,Sea,1000
8905,Exports,Sea,2000
8906,Exports,Sea,1000
8907,Exports,Sea,1000
8908,Exports,Sea,1000
8909,Exports,Sea,1000
8910,Exports,Sea,1000
8911,Exports,Sea,1000
8912,Exports,Sea,3000
8913,Exports,Sea,1000
8914,Exports,Sea,1000
8915,Exports,Sea,2000
8916,Exports,Sea,1000
8917,Exports,Sea,1000
8918,Exports,Sea,1000
8919,Exports,Sea,3000
8920,Exports,Sea,1000
8921,Exports,Sea,1000
8922,Exports,Sea,1000
8923,Exports,Sea,1000
8924,Exports,Sea,1000
8925,Exports,Sea,1000
8926,Exports,Sea,2000
8927,Exports,Sea,1000
8928,Exports,Sea,1000
8929,Exports,Sea,2000
8930,Exports,Sea,1000
8931,Exports,Sea,1000
8932,Exports,Sea,1000
8933,Exports,Sea,3000
8934,Exports,Sea,1000
8935,Exports,Sea,1000
8936,Exports,Sea,2000
8937,Exports,Sea,1000
8938,Exports,Sea,1000
8939,Exports,Sea,2000
8940,Exports,Sea,2000
8941,Exports,Sea,1000
8942,Exports,Sea,1000
8943,Exports,Sea,1000
8944,Exports,Sea,1000
8945,Exports,Sea,2000
8946,Exports,Sea,3000
8947,Exports,Sea,1000
8948,Exports,Sea,1000
8949,Exports,Sea,1000
8950,Exports,Sea,1000
8951,Exports,Sea,1000
8952,Exports,Sea,1000
8953,Exports,Sea,2000
8954,Exports,Sea,3000
8955,Exports,Sea,1000
8956,Exports,Sea,1000
8957,Exports,Sea,1000
8958,Exports,Sea,1000
8959,Exports,Sea,1000
8960,Exports,Sea,1000
8961,Exports,Sea,0
8962,Exports,Sea,1000
8963,Exports,Sea,0
8964,Exports,Sea,1000
8965,Exports,Sea,0
8966,Exports,Sea,1000
8967,Exports,Sea,1000
8968,Exports,Sea,0
8969,Exports,Sea,1000
8970,Exports,Sea,0
8971,Exports,Sea,1000
8972,Exports,Sea,1000
8973,Exports,Sea,0
8974,Exports,Sea,1000
8975,Exports,Sea,1000
8976,Exports,Sea,1000
8977,Exports,Sea,1000
8978,Exports,Sea,1000
8979,Exports,Sea,1000
8980,Exports,Sea,1000
8981,Exports,Sea,1000
8982,Exports,Sea,1000
8983,Exports,Sea,1000
8984,Exports,Sea,0
8985,Exports,Sea,1000
8986,Exports,Sea,1000
8987,Exports,Sea,2000
8988,Exports,Sea,1000
8989,Exports,Sea,1000
8990,Exports,Sea,2000
8991,Exports,Sea,1000
8992,Exports,Sea,0
8993,Exports,Sea,1000
8994,Exports,Sea,2000
8995,Exports,Sea,2000
8996,Exports,Sea,2000
8997,Exports,Sea,1000
8998,Exports,Sea,1000
8999,Exports,Sea,1000
9000,Exports,Sea,1000
9001,Exports,Sea,1000
9002,Exports,Sea,2000
9003,Exports,Sea,1000
9004,Exports,Sea,1000
9005,Exports,Sea,1000
9006,Exports,Sea,1000
9007,Exports,Sea,2000
9008,Exports,Sea,2000
9009,Exports,Sea,2000
9010,Exports,Sea,1000
9011,Exports,Sea,2000
9012,Exports,Sea,1000
9013,Exports,Sea,2000
9014,Exports,Sea,3000
9015,Exports,Sea,1000
9016,Exports,Sea,2000
9017,Exports,Sea,0
9018,Exports,Sea,2000
9019,Exports,Sea,1000
9020,Exports,Sea,1000
9021,Exports,Sea,2000
9022,Exports,Sea,2000
9023,Exports,Sea,2000
9024,Exports,Sea,0
9025,Exports,Sea,2000
9026,Exports,Sea,1000
9027,Exports,Sea,1000
9028,Exports,Sea,3000
9029,Exports,Sea,2000
9030,Exports,Sea,2000
9031,Exports,Sea,0
9032,Exports,Sea,2000
9033,Exports,Sea,1000
9034,Exports,Sea,1000
9035,Exports,Sea,2000
9036,Exports,Road,1000
9037,Exports,Road,1000
9038,Exports,Road,0
9039,Exports,Road,2000
9040,Exports,Road,1000
9041,Exports,Road,1000
9042,Exports,Road,3000
9043,Exports,Road,1000
9044,Exports,Road,1000
9045,Exports,Road,1000
9046,Exports,Road,2000
9047,Exports,Road,0
9048,Exports,Road,1000
9049,Exports,Road,3000
9050,Exports,Road,1000
9051,Exports,Road,3000
9052,Exports,Road,1000
9053,Exports,Road,1000
9054,Exports,Road,1000
9055,Exports,Road,1000
9056,Exports,Road,3000
9057,Exports,Road,2000
9058,Exports,Road,1000
9059,Exports,Road,1000
9060,Exports,Road,3000
9061,Exports,Road,1000
9062,Exports,Road,1000
9063,Exports,Road,4000
9064,Exports,Road,2000
9065,Exports,Road,2000
9066,Exports,Road,1000
9067,Exports,Road,1000
9068,Exports,Road,1000
9069,Exports,Road,1000
9070,Exports,Road,3000
9071,Exports,Road,1000
9072,Exports,Road,3000
9073,Exports,Road,1000
9074,Exports,Road,2000
9075,Exports,Road,1000
9076,Exports,Road,1000
9077,Exports,Road,3000
9078,Exports,Road,1000
9079,Exports,Road,2000
9080,Exports,Road,1000
9081,Exports,Road,1000
9082,Exports,Road,1000
9083,Exports,Road,0
9084,Exports,Sea,3000
9085,Exports,Sea,2000
9086,Exports,Sea,1000
9087,Exports,Sea,1000
9088,Exports,Sea,2000
9089,Exports,Sea,1000
9090,Exports,Sea,1000
9091,Exports,Sea,3000
9092,Exports,Sea,1000
9093,Exports,Sea,1000
9094,Exports,Sea,1000
9095,Exports,Sea,1000
9096,Exports,Sea,0
9097,Exports,Sea,0
9098,Exports,Sea,3000
9099,Exports,Sea,1000
9100,Exports,Sea,1000
9101,Exports,Sea,1000
9102,Exports,Sea,1000
9103,Exports,Sea,0
9104,Exports,Sea,0
9105,Exports,Sea,1000
9106,Exports,Sea,0
9107,Exports,Sea,1000
9108,Exports,Sea,1000000
9109,Exports,Sea,1000000
9110,Exports,Sea,3000000
9111,Exports,Sea,2000000
9112,Exports,Sea,2000000
9113,Exports,Sea,1000000
9114,Exports,Sea,2000000
9115,Exports,Sea,1000000
9116,Exports,Sea,1000000
9117,Exports,Sea,2000000
9118,Exports,Sea,1000000
9119,Exports,Sea,2000000
9120,Exports,Sea,2000000
9121,Exports,Sea,2000000
9122,Exports,Sea,2000000
9123,Exports,Sea,2000000
9124,Exports,Sea,3000000
9125,Exports,Sea,1000000
9126,Exports,Sea,2000000
9127,Exports,Sea,2000000
9128,Exports,Sea,2000000
9129,Exports,Sea,2000000
9130,Exports,Sea,2000000
9131,Exports,Sea,1000000
9132,Exports,Sea,3000000
9133,Exports,Sea,1000000
9134,Exports,Sea,1000000
9135,Exports,Sea,2000000
9136,Exports,Sea,1000000
9137,Exports,Sea,1000000
9138,Exports,Sea,2000000
9139,Exports,Sea,1000000
9140,Exports,Sea,1000000
9141,Exports,Sea,2000000
9142,Exports,Sea,2000000
9143,Exports,Sea,0
9144,Exports,Sea,1000000
9145,Exports,Sea,1000000
9146,Exports,Sea,1000000
9147,Exports,Sea,2000000
9148,Exports,Sea,1000000
9149,Exports,Sea,2000000
9150,Exports,Sea,0
9151,Exports,Sea,1000000
9152,Exports,Sea,2000000
9153,Exports,Sea,1000000
9154,Exports,Sea,1000000
9155,Exports,Sea,1000000
9156,Exports,Sea,1000000
9157,Exports,Sea,1000000
9158,Exports,Sea,0
9159,Exports,Sea,2000000
9160,Exports,Sea,1000000
9161,Exports,Sea,0
9162,Exports,Sea,0
9163,Exports,Sea,1000000
9164,Exports,Sea,0
9165,Exports,Sea,0
9166,Exports,Sea,1000000
9167,Exports,Sea,1000000
9168,Exports,Sea,0
9169,Exports,Sea,1000000
9170,Exports,Sea,2000000
9171,Exports,Sea,1000000
9172,Exports,Sea,1000000
9173,Exports,Sea,1000000
9174,Exports,Sea,0
9175,Exports,Sea,1000000
9176,Exports,Sea,1000000
9177,Exports,Sea,1000000
9178,Exports,Sea,1000000
9179,Exports,Sea,1000000
9180,Exports,Sea,1000000
9181,Exports,Sea,1000000
9182,Exports,Sea,1000000
9183,Exports,Sea,2000000
9184,Exports,Sea,1000000
9185,Exports,Sea,0
9186,Exports,Sea,0
9187,Exports,Sea,1000000
9188,Exports,Sea,1000000
9189,Exports,Sea,1000000
9190,Exports,Sea,1000000
9191,Exports,Sea,1000000
9192,Exports,Sea,1000000
9193,Exports,Sea,2000000
9194,Exports,Sea,2000000
9195,Exports,Sea,2000000
9196,Exports,Sea,1000000
9197,Exports,Sea,2000000
9198,Exports,Sea,1000000
9199,Exports,Sea,1000000
9200,Exports,Sea,1000000
9201,Exports,Sea,1000000
9202,Exports,Sea,1000000
9203,Exports,Sea,1000000
9204,Exports,Sea,1000000
9205,Exports,Sea,3000000
9206,Exports,Sea,0
9207,Exports,Sea,1000000
9208,Exports,Sea,1000000
9209,Exports,Sea,2000000
9210,Exports,Sea,2000000
9211,Exports,Sea,2000000
9212,Exports,Sea,2000000
9213,Exports,Sea,1000000
9214,Exports,Sea,2000000
9215,Exports,Sea,1000000
9216,Exports,Sea,0
9217,Exports,Sea,0
9218,Exports,Sea,2000000
9219,Exports,Sea,2000000
9220,Exports,Sea,1000000
9221,Exports,Sea,1000000
9222,Exports,Sea,1000000
9223,Exports,Sea,2000000
9224,Exports,Sea,1000000
9225,Exports,Sea,1000000
9226,Exports,Sea,2000000
9227,Exports,Sea,0
9228,Exports,Sea,1000000
9229,Exports,Sea,2000000
9230,Exports,Sea,1000000
9231,Exports,Sea,2000000
9232,Exports,Sea,1000000
9233,Exports,Sea,1000000
9234,Exports,Sea,0
9235,Exports,Sea,1000000
9236,Exports,Sea,2000000
9237,Exports,Sea,2000000
9238,Exports,Sea,2000000
9239,Exports,Sea,2000000
9240,Exports,Sea,2000000
9241,Exports,Sea,0
9242,Exports,Sea,1000000
9243,Exports,Sea,1000000
9244,Exports,Sea,1000000
9245,Exports,Sea,1000000
9246,Exports,Sea,0
9247,Exports,Sea,1000000
9248,Exports,Sea,1000000
9249,Exports,Sea,2000000
9250,Exports,Sea,1000000
9251,Exports,Sea,1000000
9252,Exports,Sea,1000000
9253,Exports,Sea,2000000
9254,Exports,Sea,1000000
9255,Exports,Sea,1000000
9256,Exports,Sea,2000000
9257,Exports,Sea,1000000
9258,Exports,Sea,1000000
9259,Exports,Sea,2000000
9260,Exports,Sea,3000000
9261,Exports,Sea,2000000
9262,Exports,Sea,3000000
9263,Exports,Sea,2000000
9264,Exports,Sea,2000000
9265,Exports,Sea,3000000
9266,Exports,Sea,2000000
9267,Exports,Sea,3000000
9268,Exports,Sea,2000000
9269,Exports,Sea,4000000
9270,Exports,Sea,2000000
9271,Exports,Sea,3000000
9272,Exports,Sea,2000000
9273,Exports,Sea,1000000
9274,Exports,Sea,1000000
9275,Exports,Sea,1000000
9276,Exports,Sea,2000000
9277,Exports,Sea,1000000
9278,Exports,Sea,1000000
9279,Exports,Sea,2000000
9280,Exports,Sea,1000000
9281,Exports,Sea,1000000
9282,Exports,Sea,2000000
9283,Exports,Sea,2000000
9284,Exports,Sea,2000000
9285,Exports,Sea,2000000
9286,Exports,Sea,3000000
9287,Exports,Sea,1000000
9288,Exports,Sea,0
9289,Exports,Sea,2000000
9290,Exports,Sea,2000000
9291,Exports,Sea,1000000
9292,Exports,Sea,2000000
9293,Exports,Sea,4000000
9294,Exports,Sea,1000000
9295,Exports,Sea,1000000
9296,Exports,Sea,1000000
9297,Exports,Sea,1000000
9298,Exports,Sea,1000000
9299,Exports,Sea,2000000
9300,Exports,Sea,2000000
9301,Exports,Sea,1000000
9302,Exports,Sea,1000000
9303,Exports,Sea,2000000
9304,Exports,Sea,1000000
9305,Exports,Sea,1000000
9306,Exports,Sea,2000000
9307,Exports,Sea,3000000
9308,Exports,Sea,0
9309,Exports,Sea,1000000
9310,Exports,Sea,2000000
9311,Exports,Sea,2000000
9312,Exports,Sea,2000000
9313,Exports,Sea,1000000
9314,Exports,Sea,3000000
9315,Exports,Sea,0
9316,Exports,Sea,1000000
9317,Exports,Sea,1000000
9318,Exports,Sea,1000000
9319,Exports,Sea,0
9320,Exports,Sea,3000000
9321,Exports,Sea,2000000
9322,Exports,Sea,0
9323,Exports,Sea,0
9324,Exports,Sea,1000000
9325,Exports,Sea,1000000
9326,Exports,Sea,2000000
9327,Exports,Sea,0
9328,Exports,Sea,1000000
9329,Exports,Sea,0
9330,Exports,Sea,0
9331,Exports,Sea,2000000
9332,Exports,Sea,1000000
9333,Exports,Sea,1000000
9334,Exports,Sea,1000000
9335,Exports,Sea,3000000
9336,Exports,Sea,0
9337,Exports,Sea,1000000
9338,Exports,Sea,1000000
9339,Exports,Sea,2000000
9340,Exports,Sea,2000000
9341,Exports,Sea,2000000
9342,Exports,Sea,3000000
9343,Exports,Sea,1000000
9344,Exports,Sea,1000000
9345,Exports,Sea,2000000
9346,Exports,Sea,1000000
9347,Exports,Sea,2000000
9348,Exports,Sea,2000000
9349,Exports,Sea,2000000
9350,Exports,Sea,1000000
9351,Exports,Sea,0
9352,Exports,Sea,2000000
9353,Exports,Sea,2000000
9354,Exports,Sea,3000000
9355,Exports,Sea,2000000
9356,Exports,Sea,2000000
9357,Exports,Sea,1000000
9358,Exports,Sea,1000000
9359,Exports,Sea,2000000
9360,Exports,Sea,3000000
9361,Exports,Sea,3000000
9362,Exports,Sea,2000000
9363,Exports,Sea,3000000
9364,Exports,Sea,1000000
9365,Exports,Sea,1000000
9366,Exports,Sea,1000000
9367,Exports,Sea,2000000
9368,Exports,Sea,1000000
9369,Exports,Sea,3000000
9370,Exports,Sea,1000000
9371,Exports,Sea,1000000
9372,Exports,Sea,2000000
9373,Exports,Sea,2000000
9374,Exports,Sea,4000000
9375,Exports,Sea,3000000
9376,Exports,Sea,3000000
9377,Exports,Sea,1000000
9378,Exports,Sea,2000000
9379,Exports,Sea,1000000
9380,Exports,Sea,1000000
9381,Exports,Sea,1000000
9382,Exports,Sea,2000000
9383,Exports,Sea,1000000
9384,Exports,Sea,3000000
9385,Exports,Sea,1000000
9386,Exports,Sea,1000000
9387,Exports,Sea,1000000
9388,Exports,Sea,2000000
9389,Exports,Sea,1000000
9390,Exports,Sea,1000000
9391,Exports,Sea,2000000
9392,Exports,Sea,1000000
9393,Exports,Sea,1000000
9394,Exports,Sea,1000000
9395,Exports,Sea,1000000
9396,Exports,Sea,1000000
9397,Exports,Sea,1000000
9398,Exports,Sea,1000000
9399,Exports,Sea,0
9400,Exports,Sea,0
9401,Exports,Sea,1000000
9402,Exports,Sea,1000000
9403,Exports,Sea,1000000
9404,Exports,Sea,2000000
9405,Exports,Sea,1000000
9406,Exports,Sea,0
9407,Exports,Sea,0
9408,Exports,Sea,1000000
9409,Exports,Sea,1000000
9410,Exports,Sea,3000000
9411,Exports,Sea,1000000
9412,Exports,Sea,0
9413,Exports,Sea,1000000
9414,Exports,Sea,1000000
9415,Exports,Sea,1000000
9416,Exports,Sea,2000000
9417,Exports,Sea,2000000
9418,Exports,Sea,1000000
9419,Exports,Sea,1000000
9420,Exports,Sea,1000000
9421,Exports,Sea,1000000
9422,Exports,Sea,2000000
9423,Exports,Sea,1000000
9424,Exports,Sea,1000000
9425,Exports,Sea,0
9426,Exports,Sea,2000000
9427,Exports,Sea,1000000
9428,Exports,Sea,1000000
9429,Exports,Sea,1000000
9430,Exports,Sea,1000000
9431,Exports,Sea,2000000
9432,Exports,Sea,1000000
9433,Exports,Sea,0
9434,Exports,Sea,2000000
9435,Exports,Sea,1000000
9436,Exports,Sea,2000000
9437,Exports,Sea,2000000
9438,Exports,Sea,1000000
9439,Exports,Sea,0
9440,Exports,Sea,1000000
9441,Exports,Sea,2000000
9442,Exports,Sea,2000000
9443,Exports,Sea,1000000
9444,Exports,Sea,1000000
9445,Exports,Sea,2000000
9446,Exports,Sea,1000000
9447,Exports,Sea,1000000
9448,Exports,Sea,1000000
9449,Exports,Sea,3000000
9450,Exports,Sea,2000000
9451,Exports,Sea,1000000
9452,Exports,Sea,1000000
9453,Exports,Sea,0
9454,Exports,Sea,2000000
9455,Exports,Sea,1000000
9456,Exports,Sea,3000000
9457,Exports,Sea,1000000
9458,Exports,Sea,1000000
9459,Exports,Sea,3000000
9460,Exports,Sea,0
9461,Exports,Sea,1000000
9462,Exports,Sea,1000000
9463,Exports,Sea,3000000
9464,Exports,Sea,1000000
9465,Exports,Sea,1000000
9466,Exports,Sea,2000000
9467,Exports,Sea,0
9468,Exports,Sea,1000000
9469,Exports,Sea,0
9470,Exports,Sea,0
9471,Exports,Sea,1000000
9472,Exports,Sea,1000000
9473,Exports,Sea,2000000
9474,Exports,Sea,1000000
9475,Exports,Sea,1000000
9476,Exports,Sea,0
9477,Exports,Sea,0
9478,Exports,Sea,1000000
9479,Exports,Sea,1000000
9480,Exports,Sea,2000000
9481,Exports,Sea,1000000
9482,Exports,Sea,1000000
9483,Exports,Sea,0
9484,Exports,Sea,0
9485,Exports,Sea,1000000
9486,Exports,Sea,1000000
9487,Exports,Sea,2000000
9488,Exports,Sea,1000000
9489,Exports,Sea,2000000
9490,Exports,Sea,2000000
9491,Exports,Sea,1000000
9492,Exports,Sea,1000000
9493,Exports,Sea,3000000
9494,Exports,Sea,2000000
9495,Exports,Sea,2000000
9496,Exports,Sea,2000000
9497,Exports,Sea,2000000
9498,Exports,Sea,1000000
9499,Exports,Sea,2000000
9500,Exports,Sea,1000000
9501,Exports,Sea,2000000
9502,Exports,Sea,1000000
9503,Exports,Sea,2000000
9504,Exports,Sea,1000000
9505,Exports,Sea,1000000
9506,Exports,Sea,2000000
9507,Exports,Sea,3000000
9508,Exports,Sea,2000000
9509,Exports,Sea,2000000
9510,Exports,Sea,1000000
9511,Exports,Sea,2000000
9512,Exports,Sea,1000000
9513,Exports,Sea,2000000
9514,Exports,Sea,3000000
9515,Exports,Sea,3000000
9516,Exports,Sea,1000000
9517,Exports,Sea,1000000
9518,Exports,Sea,0
9519,Exports,Sea,1000000
9520,Exports,Sea,2000000
9521,Exports,Sea,1000000
9522,Exports,Sea,2000000
9523,Exports,Sea,0
9524,Exports,Sea,1000000
9525,Exports,Sea,3000000
9526,Exports,Sea,1000000
9527,Exports,Sea,2000000
9528,Exports,Sea,1000000
9529,Exports,Sea,2000000
9530,Exports,Sea,0
9531,Exports,Sea,1000000
9532,Exports,Sea,1000000
9533,Exports,Sea,2000000
9534,Exports,Sea,1000000
9535,Exports,Sea,1000000
9536,Exports,Sea,1000000
9537,Exports,Sea,1000000
9538,Exports,Sea,1000000
9539,Exports,Sea,1000000
9540,Exports,Sea,1000000
9541,Exports,Sea,2000000
9542,Exports,Sea,1000000
9543,Exports,Sea,2000000
9544,Exports,Sea,0
9545,Exports,Sea,1000000
9546,Exports,Sea,1000000
9547,Exports,Sea,0
9548,Exports,Sea,2000000
9549,Exports,Sea,2000000
9550,Exports,Sea,2000000
9551,Exports,Sea,1000000
9552,Exports,Sea,1000000
9553,Exports,Sea,1000000
9554,Exports,Sea,1000000
9555,Exports,Sea,1000000
9556,Exports,Sea,1000000
9557,Exports,Sea,1000000
9558,Exports,Sea,1000000
9559,Exports,Sea,1000000
9560,Exports,Sea,1000000
9561,Exports,Sea,1000000
9562,Exports,Sea,1000000
9563,Exports,Sea,1000000
9564,Exports,Sea,3000000
9565,Exports,Sea,2000000
9566,Exports,Sea,1000000
9567,Exports,Sea,2000000
9568,Exports,Sea,2000000
9569,Exports,Sea,2000000
9570,Exports,Sea,2000000
9571,Exports,Sea,2000000
9572,Exports,Sea,2000000
9573,Exports,Sea,1000000
9574,Exports,Sea,0
9575,Exports,Sea,3000000
9576,Exports,Sea,4000000
9577,Exports,Sea,1000000
9578,Exports,Sea,3000000
9579,Exports,Sea,2000000
9580,Exports,Sea,1000000
9581,Exports,Sea,3000000
9582,Exports,Sea,4000000
9583,Exports,Sea,2000000
9584,Exports,Sea,1000000
9585,Exports,Sea,2000000
9586,Exports,Sea,2000000
9587,Exports,Sea,1000000
9588,Exports,Sea,3000000
9589,Exports,Sea,2000000
9590,Exports,Sea,2000000
9591,Exports,Sea,0
9592,Exports,Sea,1000000
9593,Exports,Sea,1000000
9594,Exports,Sea,1000000
9595,Exports,Sea,5000000
9596,Exports,Sea,1000000
9597,Exports,Sea,3000000
9598,Exports,Sea,0
9599,Exports,Sea,1000000
9600,Exports,Sea,2000000
9601,Exports,Sea,0
9602,Exports,Sea,3000000
9603,Exports,Sea,0
9604,Exports,Sea,2000000
9605,Exports,Sea,1000000
9606,Exports,Sea,3000000
9607,Exports,Sea,2000000
9608,Exports,Sea,0
9609,Exports,Sea,7000000
9610,Exports,Sea,0
9611,Exports,Sea,0
9612,Exports,Sea,0
9613,Exports,Sea,0
9614,Exports,Sea,4000000
9615,Exports,Sea,1000000
9616,Exports,Sea,8000000
9617,Exports,Sea,3000000
9618,Exports,Sea,0
9619,Exports,Sea,1000000
9620,Exports,Sea,1000000
9621,Exports,Sea,0
9622,Exports,Sea,2000000
9623,Exports,Sea,1000000
9624,Exports,Sea,3000000
9625,Exports,Sea,1000000
9626,Exports,Sea,1000000
9627,Exports,Sea,1000000
9628,Exports,Sea,3000000
9629,Exports,Sea,1000000
9630,Exports,Sea,1000000
9631,Exports,Sea,1000000
9632,Exports,Sea,2000000
9633,Exports,Sea,1000000
9634,Exports,Sea,1000000
9635,Exports,Sea,2000000
9636,Exports,Sea,2000000
9637,Exports,Sea,3000000
9638,Exports,Sea,1000000
9639,Exports,Sea,2000000
9640,Exports,Sea,2000000
9641,Exports,Sea,3000000
9642,Exports,Sea,1000000
9643,Exports,Sea,1000000
9644,Exports,Sea,1000000
9645,Exports,Sea,2000000
9646,Exports,Sea,3000000
9647,Exports,Sea,2000000
9648,Exports,Sea,1000000
9649,Exports,Sea,2000000
9650,Exports,Sea,2000000
9651,Exports,Sea,2000000
9652,Exports,Sea,2000000
9653,Exports,Sea,2000000
9654,Exports,Sea,1000000
9655,Exports,Sea,1000000
9656,Exports,Sea,2000000
9657,Exports,Sea,1000000
9658,Exports,Sea,2000000
9659,Exports,Sea,2000000
9660,Exports,Sea,2000000
9661,Exports,Sea,1000000
9662,Exports,Sea,1000000
9663,Exports,Sea,1000000
9664,Exports,Sea,1000000
9665,Exports,Sea,2000000
9666,Exports,Sea,1000000
9667,Exports,Sea,2000000
9668,Exports,Sea,1000000
9669,Exports,Sea,1000000
9670,Exports,Sea,2000000
9671,Exports,Sea,1000000
9672,Exports,Sea,1000000
9673,Exports,Sea,2000000
9674,Exports,Sea,2000000
9675,Exports,Sea,1000000
9676,Exports,Sea,2000000
9677,Exports,Sea,3000000
9678,Exports,Sea,0
