register_id,direction,transport_mode,total_value
17304,Imports,Road,0
17305,Imports,Road,4000000
17306,Imports,Road,5000000
17307,Imports,Road,5000000
17308,Imports,Road,3000000
17309,Imports,Road,6000000
17310,Imports,Road,0
17311,Imports,Road,1000000
17312,Imports,Road,7000000
17313,Imports,Road,9000000
17314,Imports,Road,4000000
17315,Imports,Road,7000000
17316,Imports,Road,5000000
17317,Imports,Road,0
17318,Imports,Road,0
17319,Imports,Road,1000000
17320,Imports,Road,3000000
17321,Imports,Road,3000000
17322,Imports,Road,3000000
17323,Imports,Road,8000000
17324,Imports,Road,1000000
17325,Imports,Road,1000000
17326,Imports,Road,5000000
17327,Imports,Road,4000000
17328,Imports,Road,2000000
17329,Imports,Road,5000000
17330,Imports,Road,4000000
17331,Imports,Road,0
17332,Imports,Road,1000000
17333,Imports,Road,5000000
17334,Imports,Road,3000000
17335,Imports,Road,3000000
17336,Imports,Road,4000000
17337,Imports,Road,5000000
17338,Imports,Road,0
17339,Imports,Road,2000000
17340,Imports,Road,4000000
17341,Imports,Road,3000000
17342,Imports,Road,3000000
17343,Imports,Road,9000000
17344,Imports,Road,3000000
17345,Imports,Road,1000000
17346,Imports,Road,1000000
17347,Imports,Road,3000000
17348,Imports,Road,3000000
17349,Imports,Road,5000000
17350,Imports,Road,4000000
17351,Imports,Road,5000000
17352,Imports,Road,1000000
17353,Imports,Road,1000000
17354,Imports,Road,3000000
17355,Imports,Road,5000000
17356,Imports,Road,6000000
17357,Imports,Road,4000000
17358,Imports,Road,4000000
17359,Imports,Road,0
17360,Imports,Road,1000000
17361,Imports,Road,6000000
17362,Imports,Road,4000000
17363,Imports,Road,3000000
17364,Imports,Road,6000000
17365,Imports,Road,6000000
17366,Imports,Road,0
17367,Imports,Road,1000000
17368,Imports,Road,3000000
17369,Imports,Road,7000000
17370,Imports,Road,6000000
17371,Imports,Road,5000000
17372,Imports,Road,4000000
17373,Imports,Road,0
17374,Imports,Road,1000000
17375,Imports,Road,5000000
17376,Imports,Sea,10000000
17377,Imports,Sea,3000000
17378,Imports,Sea,7000000
17379,Imports,Sea,5000000
17380,Imports,Sea,0
17381,Imports,Sea,1000000
17382,Imports,Sea,3000000
17383,Imports,Sea,3000000
17384,Imports,Sea,7000000
17385,Imports,Sea,1000000
17386,Imports,Sea,1000000
17387,Imports,Sea,3000000
17388,Imports,Sea,10000000
17389,Imports,Sea,4000000
17390,Imports,Sea,6000000
17391,Imports,Sea,6000000
17392,Imports,Sea,0
17393,Imports,Sea,1000000
17394,Imports,Sea,1000000
17395,Imports,Sea,2000000
17396,Imports,Sea,5000000
17397,Imports,Sea,4000000
17398,Imports,Sea,4000000
17399,Imports,Sea,1000000
17400,Imports,Sea,1000000
17401,Imports,Sea,3000000
17402,Imports,Sea,14000000
17403,Imports,Sea,4000000
17404,Imports,Sea,7000000
17405,Imports,Sea,2000000
17406,Imports,Sea,0
17407,Imports,Sea,1000000
17408,Imports,Sea,3000000
17409,Imports,Sea,3000000
17410,Imports,Sea,4000000
17411,Imports,Sea,4000000
17412,Imports,Sea,3000000
17413,Imports,Sea,2000000
17414,Imports,Sea,0
17415,Imports,Sea,4000000
17416,Imports,Sea,12000000
17417,Imports,Sea,8000000
17418,Imports,Sea,5000000
17419,Imports,Sea,5000000
17420,Imports,Sea,1000000
17421,Imports,Sea,1000000
17422,Imports,Sea,4000000
17423,Imports,Sea,5000000
17424,Imports,Sea,3000000
17425,Imports,Sea,9000000
17426,Imports,Sea,3000000
17427,Imports,Sea,4000000
17428,Imports,Sea,1000000
17429,Imports,Sea,4000000
17430,Imports,Sea,6000000
17431,Imports,Sea,6000000
17432,Imports,Sea,8000000
17433,Imports,Sea,4000000
17434,Imports,Sea,1000000
17435,Imports,Sea,1000000
17436,Imports,Sea,6000000
17437,Imports,Sea,5000000
17438,Imports,Sea,9000000
17439,Imports,Sea,3000000
17440,Imports,Sea,1000000
17441,Imports,Sea,0
17442,Imports,Sea,1000000
17443,Imports,Sea,0
17444,Imports,Sea,3000000
17445,Imports,Sea,3000000
17446,Imports,Sea,3000000
17447,Imports,Sea,9000000
17448,Imports,Sea,2000000
17449,Imports,Sea,3000000
17450,Imports,Sea,6000000
17451,Imports,Sea,5000000
17452,Imports,Sea,6000000
17453,Imports,Sea,8000000
17454,Imports,Sea,5000000
17455,Imports,Sea,0
17456,Imports,Sea,2000000
17457,Imports,Sea,4000000
17458,Imports,Sea,3000000
17459,Imports,Sea,5000000
17460,Imports,Sea,5000000
17461,Imports,Sea,4000000
17462,Imports,Sea,1000000
17463,Imports,Sea,2000000
17464,Imports,Sea,4000000
17465,Imports,Sea,5000000
17466,Imports,Sea,6000000
17467,Imports,Sea,9000000
17468,Imports,Sea,5000000
17469,Imports,Sea,1000000
17470,Imports,Sea,2000000
17471,Imports,Sea,1000000
17472,Imports,Sea,4000000
17473,Imports,Sea,4000000
17474,Imports,Sea,3000000
17475,Imports,Sea,2000000
17476,Imports,Sea,1000000
17477,Imports,Sea,2000000
17478,Imports,Sea,7000000
17479,Imports,Sea,5000000
17480,Imports,Sea,3000000
17481,Imports,Sea,7000000
17482,Imports,Sea,6000000
17483,Imports,Sea,1000000
17484,Imports,Sea,1000000
17485,Imports,Sea,8000000
17486,Imports,Sea,4000000
17487,Imports,Sea,3000000
17488,Imports,Sea,7000000
17489,Imports,Sea,7000000
17490,Imports,Sea,0
17491,Imports,Sea,0
17492,Imports,Sea,4000000
17493,Imports,Sea,5000000
17494,Imports,Sea,5000000
17495,Imports,Sea,3000000
17496,Imports,Sea,10000000
17497,Imports,Sea,1000000
17498,Imports,Sea,1000000
17499,Imports,Sea,7000000
17500,Imports,Sea,4000000
17501,Imports,Sea,6000000
17502,Imports,Sea,6000000
17503,Imports,Sea,3000000
17504,Imports,Sea,0
17505,Imports,Sea,1000000
17506,Imports,Sea,5000000
17507,Imports,Sea,2000000
17508,Imports,Sea,7000000
17509,Imports,Sea,9000000
17510,Imports,Sea,3000000
17511,Imports,Sea,0
17512,Imports,Sea,1000000
17513,Imports,Sea,1000000
17514,Imports,Sea,5000000
17515,Imports,Sea,4000000
17516,Imports,Sea,3000000
17517,Imports,Sea,7000000
17518,Imports,Sea,1000000
17519,Imports,Sea,1000000
17520,Imports,Sea,6000000
17521,Imports,Sea,4000000
17522,Imports,Sea,4000000
17523,Imports,Sea,4000000
17524,Imports,Sea,7000000
17525,Imports,Sea,0
17526,Imports,Sea,0
17527,Imports,Sea,14000000
17528,Imports,Sea,7000000
17529,Imports,Sea,3000000
17530,Imports,Sea,4000000
17531,Imports,Sea,4000000
17532,Imports,Sea,1000000
17533,Imports,Sea,1000000
17534,Imports,Sea,4000000
17535,Imports,Sea,4000000
17536,Imports,Sea,4000000
17537,Imports,Sea,1000000
17538,Imports,Sea,1000000
17539,Imports,Sea,1000000
17540,Imports,Sea,7000000
17541,Imports,Sea,6000000
17542,Imports,Sea,5000000
17543,Imports,Sea,5000000
17544,Imports,Sea,1000000
17545,Imports,Sea,1000000
17546,Imports,Sea,5000000
17547,Imports,Sea,5000000
17548,Imports,Sea,3000000
17549,Imports,Sea,9000000
17550,Imports,Sea,6000000
17551,Imports,Sea,1000000
17552,Imports,Sea,1000000
17553,Imports,Sea,11000000
17554,Imports,Sea,5000000
17555,Imports,Sea,3000000
17556,Imports,Sea,4000000
17557,Imports,Sea,7000000
17558,Imports,Sea,2000000
17559,Imports,Sea,0
17560,Imports,Sea,4000000
17561,Imports,Sea,3000000
17562,Imports,Sea,12000000
17563,Imports,Sea,7000000
17564,Imports,Sea,4000000
17565,Imports,Sea,1000000
17566,Imports,Sea,2000000
17567,Imports,Sea,6000000
17568,Imports,Sea,5000000
17569,Imports,Sea,4000000
17570,Imports,Sea,5000000
17571,Imports,Sea,5000000
17572,Imports,Sea,1000000
17573,Imports,Sea,1000000
17574,Imports,Sea,5000000
17575,Imports,Sea,4000000
17576,Imports,Sea,4000000
17577,Imports,Sea,14000000
17578,Imports,Sea,6000000
17579,Imports,Sea,0
17580,Imports,Sea,1000000
17581,Imports,Sea,5000000
17582,Imports,Sea,11000000
17583,Imports,Sea,4000000
17584,Imports,Sea,3000000
17585,Imports,Sea,4000000
17586,Imports,Sea,1000000
17587,Imports,Sea,1000000
17588,Imports,Sea,4000000
17589,Imports,Sea,3000000
17590,Imports,Sea,4000000
17591,Imports,Sea,6000000
17592,Imports,Sea,5000000
17593,Imports,Sea,6000000
17594,Imports,Sea,1000000
17595,Imports,Sea,10000000
17596,Imports,Sea,3000000
17597,Imports,Sea,5000000
17598,Imports,Sea,7000000
17599,Imports,Sea,4000000
17600,Imports,Sea,0
17601,Imports,Sea,2000000
17602,Imports,Sea,7000000
17603,Imports,Sea,5000000
17604,Imports,Sea,5000000
17605,Imports,Sea,9000000
17606,Imports,Sea,1000000
17607,Imports,Sea,1000000
17608,Imports,Sea,1000000
17609,Imports,Sea,0
17610,Imports,Sea,4000000
17611,Imports,Sea,8000000
17612,Imports,Sea,4000000
17613,Imports,Sea,5000000
17614,Imports,Sea,1000000
17615,Imports,Sea,1000000
17616,Imports,Sea,5000000
17617,Imports,Sea,1000000
17618,Imports,Sea,4000000
17619,Imports,Sea,12000000
17620,Imports,Sea,3000000
17621,Imports,Sea,0
17622,Imports,Sea,1000000
17623,Imports,Sea,10000000
17624,Imports,Sea,5000000
17625,Imports,Sea,7000000
17626,Imports,Sea,10000000
17627,Imports,Sea,3000000
17628,Imports,Rail,1000000
17629,Imports,Rail,1000000
17630,Imports,Rail,5000000
17631,Imports,Rail,6000000
17632,Imports,Rail,9000000
17633,Imports,Rail,6000000
17634,Imports,Rail,6000000
17635,Imports,Rail,1000000
17636,Imports,Rail,2000000
17637,Imports,Rail,6000000
17638,Imports,Rail,4000000
17639,Imports,Rail,5000000
17640,Imports,Rail,4000000
17641,Imports,Rail,4000000
17642,Imports,Rail,1000000
17643,Imports,Rail,1000000
17644,Imports,Rail,5000000
17645,Imports,Rail,10000000
17646,Imports,Rail,7000000
17647,Imports,Rail,5000000
17648,Imports,Rail,4000000
17649,Imports,Rail,1000000
17650,Imports,Rail,3000000
17651,Imports,Rail,5000000
17652,Imports,Rail,5000000
17653,Imports,Rail,5000000
17654,Imports,Rail,12000000
17655,Imports,Rail,8000000
17656,Imports,Rail,1000000
17657,Imports,Rail,1000000
17658,Imports,Rail,1000000
17659,Imports,Rail,4000000
17660,Imports,Rail,5000000
17661,Imports,Rail,7000000
17662,Imports,Rail,8000000
17663,Imports,Rail,0
17664,Imports,Rail,1000000
17665,Imports,Rail,7000000
17666,Imports,Rail,5000000
17667,Imports,Rail,6000000
17668,Imports,Rail,4000000
17669,Imports,Rail,5000000
17670,Imports,Rail,1000000
17671,Imports,Rail,2000000
17672,Imports,Rail,5000000
17673,Imports,Rail,4000000
17674,Imports,Rail,12000000
17675,Imports,Rail,6000000
17676,Imports,Rail,4000000
17677,Imports,Rail,2000000
17678,Imports,Rail,1000000
17679,Imports,Rail,4000000
17680,Imports,Rail,5000000
17681,Imports,Rail,7000000
17682,Imports,Rail,4000000
17683,Imports,Rail,4000000
17684,Imports,Rail,10000000
17685,Imports,Rail,1000000
17686,Imports,Rail,6000000
17687,Imports,Rail,4000000
17688,Imports,Rail,5000000
17689,Imports,Rail,1000000
17690,Imports,Rail,0
17691,Imports,Rail,6000000
17692,Imports,Rail,2000000
17693,Imports,Rail,4000000
17694,Imports,Rail,8000000
17695,Imports,Rail,4000000
17696,Imports,Rail,1000000
17697,Imports,Rail,1000000
17698,Imports,Rail,6000000
17699,Imports,Rail,3000000
17700,Imports,Rail,4000000
17701,Imports,Rail,7000000
17702,Imports,Rail,4000000
17703,Imports,Rail,0
17704,Imports,Rail,2000000
17705,Imports,Rail,4000000
17706,Imports,Rail,6000000
17707,Imports,Rail,4000000
17708,Imports,Rail,7000000
17709,Imports,Sea,4000000
17710,Imports,Sea,1000000
17711,Imports,Sea,1000000
17712,Imports,Sea,11000000
17713,Imports,Sea,4000000
17714,Imports,Sea,7000000
17715,Imports,Sea,10000000
17716,Imports,Sea,5000000
17717,Imports,Sea,0
17718,Imports,Sea,1000000
17719,Imports,Sea,5000000
17720,Imports,Sea,6000000
17721,Imports,Sea,7000000
17722,Imports,Sea,4000000
17723,Imports,Sea,6000000
17724,Imports,Sea,0
17725,Imports,Sea,3000000
17726,Imports,Sea,12000000
17727,Imports,Sea,11000000
17728,Imports,Sea,10000000
17729,Imports,Sea,5000000
17730,Imports,Sea,4000000
17731,Imports,Sea,0
17732,Imports,Sea,1000000
17733,Imports,Sea,4000000
17734,Imports,Sea,5000000
17735,Imports,Sea,5000000
17736,Imports,Sea,6000000
17737,Imports,Sea,4000000
17738,Imports,Sea,0
17739,Imports,Sea,1000000
17740,Imports,Sea,7000000
17741,Imports,Sea,13000000
17742,Imports,Sea,4000000
17743,Imports,Sea,4000000
17744,Imports,Sea,2000000
17745,Imports,Sea,1000000
17746,Imports,Sea,5000000
17747,Imports,Sea,1000000
17748,Imports,Sea,4000000
17749,Imports,Sea,4000000
17750,Imports,Sea,7000000
17751,Imports,Sea,6000000
17752,Imports,Sea,1000000
17753,Imports,Sea,2000000
17754,Imports,Sea,4000000
17755,Imports,Sea,4000000
17756,Imports,Sea,5000000
17757,Imports,Sea,6000000
17758,Imports,Sea,11000000
17759,Imports,Sea,1000000
17760,Imports,Sea,1000000
17761,Imports,Sea,13000000
17762,Imports,Sea,6000000
17763,Imports,Sea,4000000
17764,Imports,Sea,5000000
17765,Imports,Sea,10000000
17766,Imports,Sea,1000000
17767,Imports,Sea,1000000
17768,Imports,Sea,5000000
17769,Imports,Sea,6000000
17770,Imports,Sea,3000000
17771,Imports,Sea,5000000
17772,Imports,Sea,6000000
17773,Imports,Sea,1000000
17774,Imports,Sea,1000000
17775,Imports,Sea,4000000
17776,Imports,Sea,7000000
17777,Imports,Sea,10000000
17778,Imports,Sea,17000000
17779,Imports,Sea,8000000
17780,Imports,Sea,1000000
17781,Imports,Sea,1000000
17782,Imports,Sea,5000000
17783,Imports,Sea,6000000
17784,Imports,Sea,13000000
17785,Imports,Sea,7000000
17786,Imports,Sea,6000000
17787,Imports,Sea,2000000
17788,Imports,Sea,1000000
17789,Imports,Sea,6000000
17790,Imports,Sea,5000000
17791,Imports,Sea,5000000
17792,Imports,Sea,6000000
17793,Imports,Sea,8000000
17794,Imports,Sea,1000000
17795,Imports,Sea,2000000
17796,Imports,Sea,11000000
17797,Imports,Sea,6000000
17798,Imports,Sea,4000000
17799,Imports,Sea,9000000
17800,Imports,Sea,7000000
17801,Imports,Sea,1000000
17802,Imports,Sea,2000000
17803,Imports,Sea,3000000
17804,Imports,Sea,10000000
17805,Imports,Sea,7000000
17806,Imports,Sea,6000000
17807,Imports,Sea,11000000
17808,Imports,Sea,1000000
17809,Imports,Sea,1000000
17810,Imports,Sea,1000000
17811,Imports,Sea,8000000
17812,Imports,Sea,6000000
17813,Imports,Sea,10000000
17814,Imports,Sea,9000000
17815,Imports,Sea,1000000
17816,Imports,Sea,2000000
17817,Imports,Sea,12000000
17818,Imports,Sea,6000000
17819,Imports,Sea,12000000
17820,Imports,Sea,5000000
17821,Imports,Sea,5000000
17822,Imports,Sea,1000000
17823,Imports,Sea,3000000
17824,Imports,Sea,5000000
17825,Imports,Sea,6000000
17826,Imports,Sea,4000000
17827,Imports,Sea,6000000
17828,Imports,Sea,4000000
17829,Imports,Sea,0
17830,Imports,Sea,1000000
17831,Imports,Sea,4000000
17832,Imports,Sea,3000000
17833,Imports,Sea,9000000
17834,Imports,Sea,5000000
17835,Imports,Sea,12000000
17836,Imports,Sea,1000000
17837,Imports,Sea,14000000
17838,Imports,Sea,6000000
17839,Imports,Sea,6000000
17840,Imports,Sea,6000000
17841,Imports,Sea,0
17842,Imports,Sea,2000000
17843,Imports,Sea,3000000
17844,Imports,Sea,6000000
17845,Imports,Sea,1000000
17846,Imports,Sea,8000000
17847,Imports,Sea,6000000
17848,Imports,Sea,1000000
17849,Imports,Sea,1000000
17850,Imports,Sea,4000000
17851,Imports,Sea,9000000
17852,Imports,Sea,3000000
17853,Imports,Sea,6000000
17854,Imports,Sea,4000000
17855,Imports,Sea,1000000
17856,Imports,Sea,1000000
17857,Imports,Sea,14000000
17858,Imports,Sea,8000000
17859,Imports,Sea,6000000
17860,Imports,Sea,12000000
17861,Imports,Sea,4000000
17862,Imports,Sea,1000000
17863,Imports,Sea,0
17864,Imports,Sea,14000000
17865,Imports,Sea,4000000
17866,Imports,Sea,5000000
17867,Imports,Sea,5000000
17868,Imports,Sea,6000000
17869,Imports,Sea,1000000
17870,Imports,Sea,1000000
17871,Imports,Sea,5000000
17872,Imports,Sea,8000000
17873,Imports,Sea,3000000
17874,Imports,Sea,5000000
17875,Imports,Sea,3000000
17876,Imports,Sea,1000000
17877,Imports,Sea,0
17878,Imports,Sea,4000000
17879,Imports,Sea,4000000
17880,Imports,Sea,5000000
17881,Imports,Sea,6000000
17882,Imports,Sea,12000000
17883,Imports,Sea,1000000
17884,Imports,Sea,1000000
17885,Imports,Sea,4000000
17886,Imports,Sea,6000000
17887,Imports,Sea,5000000
17888,Imports,Sea,11000000
17889,Imports,Sea,5000000
17890,Imports,Sea,1000000
17891,Imports,Sea,1000000
17892,Imports,Sea,4000000
17893,Imports,Sea,5000000
17894,Imports,Sea,4000000
17895,Imports,Sea,11000000
17896,Imports,Sea,2000000
17897,Imports,Sea,1000000
17898,Imports,Sea,0
17899,Imports,Sea,8000000
17900,Imports,Sea,5000000
17901,Imports,Sea,5000000
17902,Imports,Sea,5000000
17903,Imports,Sea,5000000
17904,Imports,Sea,2000000
17905,Imports,Sea,1000000
17906,Imports,Sea,5000000
17907,Imports,Sea,3000000
17908,Imports,Sea,6000000
17909,Imports,Sea,4000000
17910,Imports,Sea,4000000
17911,Imports,Sea,1000000
17912,Imports,Sea,1000000
17913,Imports,Sea,7000000
17914,Imports,Sea,6000000
17915,Imports,Sea,11000000
17916,Imports,Sea,6000000
17917,Imports,Sea,1000000
17918,Imports,Sea,0
17919,Imports,Sea,0
17920,Imports,Sea,0
17921,Imports,Sea,7000000
17922,Imports,Sea,5000000
17923,Imports,Sea,1000000
17924,Imports,Sea,6000000
17925,Imports,Sea,4000000
17926,Imports,Sea,1000000
17927,Imports,Sea,5000000
17928,Imports,Sea,6000000
17929,Imports,Sea,10000000
17930,Imports,Sea,6000000
17931,Imports,Sea,6000000
17932,Imports,Sea,1000000
17933,Imports,Sea,1000000
17934,Imports,Sea,7000000
17935,Imports,Sea,5000000
17936,Imports,Sea,4000000
17937,Imports,Sea,5000000
17938,Imports,Sea,4000000
17939,Imports,Sea,0
17940,Imports,Sea,0
17941,Imports,Sea,4000000
17942,Imports,Sea,5000000
17943,Imports,Sea,5000000
17944,Imports,Sea,5000000
17945,Imports,Sea,3000000
17946,Imports,Sea,1000000
17947,Imports,Sea,1000000
17948,Imports,Sea,7000000
17949,Imports,Sea,15000000
17950,Imports,Sea,6000000
17951,Imports,Sea,6000000
17952,Imports,Sea,5000000
17953,Imports,Sea,1000000
17954,Imports,Sea,1000000
17955,Imports,Sea,8000000
17956,Imports,Sea,4000000
17957,Imports,Sea,5000000
17958,Imports,Sea,5000000
17959,Imports,Sea,5000000
17960,Imports,Sea,2000000
17961,Imports,Sea,1000000
17962,Imports,Sea,2000000
17963,Imports,Sea,7000000
17964,Imports,Sea,6000000
17965,Imports,Sea,7000000
17966,Imports,Sea,6000000
17967,Imports,Sea,1000000
17968,Imports,Sea,0
17969,Imports,Sea,4000000
17970,Imports,Sea,8000000
17971,Imports,Sea,5000000
17972,Imports,Sea,9000000
17973,Imports,Sea,4000000
17974,Imports,Sea,0
17975,Imports,Sea,1000000
17976,Imports,Sea,3000000
17977,Imports,Sea,6000000
17978,Imports,Sea,8000000
17979,Imports,Sea,5000000
17980,Imports,Sea,3000000
17981,Imports,Sea,1000000
17982,Imports,Sea,1000000
17983,Imports,Sea,8000000
17984,Imports,Sea,8000000
17985,Imports,Sea,4000000
17986,Imports,Sea,4000000
17987,Imports,Sea,2000000
17988,Imports,Sea,1000000
17989,Imports,Sea,1000000
17990,Imports,Sea,8000000
17991,Imports,Sea,12000000
17992,Imports,Sea,6000000
17993,Imports,Sea,3000000
17994,Imports,Sea,1000000
17995,Imports,Sea,10000000
17996,Imports,Sea,6000000
17997,Imports,Sea,5000000
17998,Imports,Sea,2000000
17999,Imports,Air,4000000
18000,Imports,Air,1000000
18001,Imports,Air,2000000
18002,Imports,Air,8000000
18003,Imports,Air,7000000
18004,Imports,Air,4000000
18005,Imports,Air,8000000
18006,Imports,Air,3000000
18007,Imports,Air,0
18008,Imports,Air,1000000
18009,Imports,Air,7000000
18010,Imports,Air,5000000
18011,Imports,Air,4000000
18012,Imports,Air,6000000
18013,Imports,Air,4000000
18014,Imports,Air,1000000
18015,Imports,Air,1000000
18016,Imports,Air,6000000
18017,Imports,Air,4000000
18018,Imports,Air,11000000
18019,Imports,Air,8000000
18020,Imports,Air,4000000
18021,Imports,Air,0
18022,Imports,Air,3000000
18023,Imports,Air,4000000
18024,Imports,Air,6000000
18025,Imports,Air,6000000
18026,Imports,Air,5000000
18027,Imports,Air,3000000
18028,Imports,Air,0
18029,Imports,Air,0
18030,Imports,Air,8000000
18031,Imports,Air,6000000
18032,Imports,Air,7000000
18033,Imports,Air,6000000
18034,Imports,Air,5000000
18035,Imports,Air,1000000
18036,Imports,Air,1000000
18037,Imports,Air,5000000
18038,Imports,Air,4000000
18039,Imports,Air,12000000
18040,Imports,Air,2000000
18041,Imports,Air,4000000
18042,Imports,Air,1000000
18043,Imports,Air,1000000
18044,Imports,Air,4000000
18045,Imports,Air,9000000
18046,Imports,Air,9000000
18047,Imports,Air,30000000
18048,Imports,Sea,4000000
18049,Imports,Sea,3000000
18050,Imports,Sea,2000000
18051,Imports,Sea,4000000
18052,Imports,Sea,3000000
18053,Imports,Sea,6000000
18054,Imports,Sea,3000000
18055,Imports,Sea,5000000
18056,Imports,Sea,1000000
18057,Imports,Sea,0
18058,Imports,Sea,5000000
18059,Imports,Sea,3000000
18060,Imports,Sea,5000000
18061,Imports,Sea,4000000
18062,Imports,Sea,0
18063,Imports,Sea,0
18064,Imports,Sea,0
18065,Imports,Sea,1000000
18066,Imports,Sea,4000000
18067,Imports,Sea,5000000
18068,Imports,Sea,4000000
18069,Imports,Sea,2000000
18070,Imports,Sea,0
18071,Imports,Sea,1000000
18072,Imports,Sea,5000000
18073,Imports,Sea,2000000
18074,Imports,Sea,3000000
18075,Imports,Sea,7000000
18076,Imports,Sea,6000000
18077,Imports,Sea,0
18078,Imports,Sea,0
18079,Imports,Sea,0
18080,Imports,Sea,3000000
18081,Imports,Sea,3000000
18082,Imports,Sea,2000000
18083,Imports,Sea,6000000
18084,Imports,Sea,1000000
18085,Imports,Sea,1000000
18086,Imports,Sea,5000000
18087,Imports,Sea,4000000
18088,Imports,Sea,7000000
18089,Imports,Sea,5000000
18090,Imports,Sea,4000000
18091,Imports,Sea,0
18092,Imports,Sea,0
18093,Imports,Sea,5000000
18094,Imports,Sea,9000000
18095,Imports,Sea,4000000
18096,Imports,Sea,5000000
18097,Imports,Sea,8000000
18098,Imports,Sea,0
18099,Imports,Sea,1000000
18100,Imports,Sea,5000000
18101,Imports,Sea,7000000
18102,Imports,Sea,5000000
18103,Imports,Sea,7000000
18104,Imports,Sea,3000000
18105,Imports,Sea,0
18106,Imports,Sea,0
18107,Imports,Sea,3000000
18108,Imports,Sea,3000000
18109,Imports,Sea,4000000
18110,Imports,Sea,2000000
18111,Imports,Sea,8000000
18112,Imports,Sea,0
18113,Imports,Sea,1000000
18114,Imports,Sea,6000000
18115,Imports,Sea,5000000
18116,Imports,Sea,3000000
18117,Imports,Sea,4000000
18118,Imports,Sea,4000000
18119,Imports,Sea,0
18120,Imports,Sea,0
18121,Imports,Sea,4000000
18122,Imports,Sea,6000000
18123,Imports,Sea,4000000
18124,Imports,Sea,3000000
18125,Imports,Sea,3000000
18126,Imports,Sea,0
18127,Imports,Sea,0
18128,Imports,Sea,7000000
18129,Imports,Sea,3000000
18130,Imports,Sea,3000000
18131,Imports,Sea,3000000
18132,Imports,Sea,2000000
18133,Imports,Sea,1000000
18134,Imports,Sea,1000000
18135,Imports,Sea,3000000
18136,Imports,Sea,4000000
18137,Imports,Sea,4000000
18138,Imports,Sea,3000000
18139,Imports,Sea,2000000
18140,Imports,Sea,0
18141,Imports,Sea,1000000
18142,Imports,Sea,2000000
18143,Imports,Sea,3000000
18144,Imports,Sea,6000000
18145,Imports,Sea,2000000
18146,Imports,Sea,3000000
18147,Imports,Sea,15000000
18148,Imports,Sea,17000000
18149,Imports,Sea,15000000
18150,Imports,Sea,12000000
18151,Imports,Sea,2000000
18152,Imports,Sea,3000000
18153,Imports,Sea,2000000
18154,Imports,Sea,12000000
18155,Imports,Sea,10000000
18156,Imports,Sea,11000000
18157,Imports,Road,14000000
18158,Imports,Road,17000000
18159,Imports,Road,1000000
18160,Imports,Road,4000000
18161,Imports,Road,15000000
18162,Imports,Road,13000000
18163,Imports,Road,10000000
18164,Imports,Road,11000000
18165,Imports,Road,9000000
18166,Imports,Road,1000000
18167,Imports,Road,2000000
18168,Imports,Road,7000000
18169,Imports,Road,13000000
18170,Imports,Road,10000000
18171,Imports,Road,9000000
18172,Imports,Rail,7000000
18173,Imports,Rail,1000000
18174,Imports,Rail,3000000
18175,Imports,Sea,14000000
18176,Imports,Sea,15000000
18177,Imports,Sea,13000000
18178,Imports,Sea,15000000
18179,Imports,Sea,12000000
18180,Imports,Sea,1000000
18181,Imports,Sea,2000000
18182,Imports,Rail,13000000
18183,Imports,Rail,9000000
18184,Imports,Rail,11000000
18185,Imports,Rail,12000000
18186,Imports,Rail,6000000
18187,Imports,Rail,1000000
18188,Imports,Rail,2000000
18189,Imports,Rail,11000000
18190,Imports,Rail,7000000
18191,Imports,Rail,7000000
18192,Imports,Rail,9000000
18193,Imports,Rail,8000000
18194,Imports,Rail,1000000
18195,Imports,Rail,4000000
18196,Imports,Rail,11000000
18197,Imports,Rail,9000000
18198,Imports,Rail,11000000
18199,Imports,Rail,7000000
18200,Imports,Rail,6000000
18201,Imports,Rail,1000000
18202,Imports,Rail,7000000
18203,Imports,Rail,12000000
18204,Imports,Rail,17000000
18205,Imports,Rail,13000000
18206,Imports,Rail,14000000
18207,Imports,Rail,1000000
18208,Imports,Rail,3000000
18209,Imports,Rail,2000000
18210,Imports,Sea,4000000
18211,Imports,Sea,11000000
18212,Imports,Sea,10000000
18213,Imports,Sea,15000000
18214,Imports,Sea,15000000
18215,Imports,Sea,1000000
18216,Imports,Sea,2000000
18217,Imports,Sea,12000000
18218,Imports,Sea,15000000
18219,Imports,Sea,11000000
18220,Imports,Sea,12000000
18221,Imports,Sea,13000000
18222,Imports,Sea,1000000
18223,Imports,Sea,4000000
18224,Imports,Sea,11000000
18225,Imports,Sea,13000000
18226,Imports,Sea,8000000
18227,Imports,Sea,13000000
18228,Imports,Sea,10000000
18229,Imports,Sea,1000000
18230,Imports,Sea,2000000
18231,Imports,Sea,4000000
18232,Imports,Sea,12000000
18233,Imports,Sea,14000000
18234,Imports,Sea,14000000
18235,Imports,Sea,16000000
18236,Imports,Sea,1000000
18237,Imports,Sea,1000000
18238,Imports,Sea,13000000
18239,Imports,Sea,8000000
18240,Imports,Sea,12000000
18241,Imports,Sea,17000000
18242,Imports,Sea,7000000
18243,Imports,Sea,1000000
18244,Imports,Sea,2000000
18245,Imports,Sea,13000000
18246,Imports,Sea,12000000
18247,Imports,Sea,12000000
18248,Imports,Sea,9000000
18249,Imports,Sea,16000000
18250,Imports,Road,2000000
18251,Imports,Road,3000000
18252,Imports,Road,11000000
18253,Imports,Road,11000000
